"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
"WWC2.5",1.0823826525068e-51,-0.125301397157685,0.075,0.116,6.87973237759844e-47,"Lung","WWC2","No",NA
"DLEU2.6",1.10443567489856e-51,0.618262424649381,0.224,0.186,7.01990359322272e-47,"Lung","DLEU2","Up","DLEU2"
"OAZ1.3",1.13555368691424e-51,-0.215776537711232,0.064,0.101,7.21769278939562e-47,"Lung","OAZ1","No",NA
"TAOK1.4",1.15520177007911e-51,-0.0795967980588803,0.134,0.188,7.34257797079983e-47,"Lung","TAOK1","No",NA
"RGS3.3",1.86077779944685e-51,-0.138134008587981,0.064,0.103,1.18272897710641e-46,"Lung","RGS3","No",NA
"ARHGAP29.5",2.17254383435762e-51,-0.111028866713226,0.247,0.319,1.38089058655605e-46,"Lung","ARHGAP29","No",NA
"EML4.6",2.86256587130935e-51,-0.173599164355765,0.078,0.119,1.81947549346294e-46,"Lung","EML4","No",NA
"CBL.6",4.7506936057057e-51,-0.124415621193417,0.071,0.11,3.0195883627226e-46,"Lung","CBL","No",NA
"PHACTR2.5",9.13727222481675e-51,-0.189816477860077,0.146,0.199,5.80774159881578e-46,"Lung","PHACTR2","No",NA
"HOOK3.5",1.07875915369764e-50,-0.124842127687119,0.101,0.148,6.85670105681754e-46,"Lung","HOOK3","No",NA
"RPL12.6",1.194700193705e-50,-0.119612235875269,0.133,0.185,7.59363390120833e-46,"Lung","RPL12","No",NA
"CHST11.6",1.86244827531022e-50,-0.225384295823783,0.078,0.118,1.18379074826993e-45,"Lung","CHST11","No",NA
"FLRT2.6",2.16508680060312e-50,-0.260014678596537,0.121,0.169,1.37615082133135e-45,"Lung","FLRT2","No",NA
"ANKRD11.6",3.26442770747933e-50,-0.0620586249565012,0.152,0.209,2.07490289515094e-45,"Lung","ANKRD11","No",NA
"EGLN1.6",3.28064142606562e-50,-0.106643699873669,0.092,0.136,2.08520849682157e-45,"Lung","EGLN1","No",NA
"RPS6KA2.7",4.24190284037243e-50,0.633926423210322,0.22,0.185,2.69619586436912e-45,"Lung","RPS6KA2","Up","RPS6KA2"
"SOX18.6",1.28356482033481e-49,-0.123937125397195,0.113,0.161,8.15846635453008e-45,"Lung","SOX18","No",NA
"APC.4",1.28965408021044e-49,-0.12576304615936,0.081,0.123,8.19717029922555e-45,"Lung","APC","No",NA
"S100A10.5",1.51434401515764e-49,0.594114327812222,0.124,0.09,9.62532199474344e-45,"Lung","S100A10","Up","S100A10"
"CDC42BPB.6",1.85843683865659e-49,-0.090036400154301,0.092,0.136,1.18124103901852e-44,"Lung","CDC42BPB","No",NA
"HSPA5.6",1.88980465750214e-49,-0.175270561332867,0.07,0.109,1.20117873835493e-44,"Lung","HSPA5","No",NA
"MED13L.6",2.51369000162812e-49,-0.0845941973549307,0.188,0.25,1.59772650193485e-44,"Lung","MED13L","No",NA
"CAMTA1.6",3.4023856293126e-49,-0.102062833772933,0.083,0.125,2.16259032984738e-44,"Lung","CAMTA1","No",NA
"ADD3.7",3.57859322125278e-49,0.587990419967853,0.203,0.167,2.27458963736048e-44,"Lung","ADD3","Up","ADD3"
"SLC25A6.7",3.61850617511095e-49,-0.0827577842737353,0.103,0.149,2.29995870996227e-44,"Lung","SLC25A6","No",NA
"HSD17B12.1",4.02404565619547e-49,-0.207239843269875,0.066,0.103,2.5577236595344e-44,"Lung","HSD17B12","No",NA
"HDLBP.6",4.77684607399846e-49,-0.106372230602655,0.079,0.119,3.03621113309416e-44,"Lung","HDLBP","No",NA
"HSP90AA1.5",1.03162198527214e-48,-0.053866052309449,0.129,0.181,6.55709250058825e-44,"Lung","HSP90AA1","No",NA
"ANKRD12.4",1.0748368906509e-48,-0.125394006213905,0.102,0.148,6.83177076066617e-44,"Lung","ANKRD12","No",NA
"RASIP1.6",1.92823774912131e-48,-0.161522668243879,0.071,0.109,1.225607195719e-43,"Lung","RASIP1","No",NA
"NUCB1.7",2.47836945684453e-48,-0.13226061525964,0.09,0.133,1.57527641046495e-43,"Lung","NUCB1","No",NA
"HBG2.7",2.72179523542647e-48,-0.784296516471889,0.175,0.218,1.73000026958942e-43,"Lung","HBG2","Down","HBG2"
"ST3GAL1.6",4.93099608138185e-48,-0.0447146543029395,0.078,0.119,3.13419041928712e-43,"Lung","ST3GAL1","No",NA
"PTEN.6",5.99268548241008e-48,-0.147712255689643,0.094,0.138,3.80901081947467e-43,"Lung","PTEN","No",NA
"FAM63B.3",7.66825557269083e-48,-0.0995252691383233,0.064,0.101,4.87401992455802e-43,"Lung","FAM63B","No",NA
"LAMA4.5",8.94877836981464e-48,0.519028040430002,0.28,0.246,5.68793301963788e-43,"Lung","LAMA4","Up","LAMA4"
"RPL29.6",1.02550130433997e-47,-0.100486857944964,0.07,0.108,6.51818884051528e-43,"Lung","RPL29","No",NA
"RNF213.5",1.0384270061666e-47,-0.12343298779465,0.069,0.106,6.60034589389552e-43,"Lung","RNF213","No",NA
"OXR1.7",1.66708677214557e-47,-0.275356789487114,0.082,0.121,1.05961702324344e-42,"Lung","OXR1","No",NA
"FGD4.7",1.75126686696028e-47,0.573213803833962,0.151,0.116,1.11312273330862e-42,"Lung","FGD4","Up","FGD4"
"ECSCR.7",2.19555833126146e-47,-0.0916029416014608,0.093,0.136,1.39551883093309e-42,"Lung","ECSCR","No",NA
"ROBO1.7",3.66031440266588e-47,-0.304056953952721,0.083,0.122,2.32653243747846e-42,"Lung","ROBO1","No",NA
"GNB2L1.7",3.93296942285695e-47,-0.1226540937096,0.175,0.232,2.4998346948621e-42,"Lung","GNB2L1","No",NA
"ARHGAP28.3",7.66989485050931e-47,0.408243303482768,0.124,0.09,4.87506186593222e-42,"Lung","ARHGAP28","No",NA
"CTTNBP2NL.5",8.68593985134999e-47,-0.140401997814694,0.067,0.103,5.52087022891657e-42,"Lung","CTTNBP2NL","No",NA
"PRKCE.5",1.1238969639473e-46,0.513286411184658,0.202,0.165,7.14360149254541e-42,"Lung","PRKCE","Up","PRKCE"
"RPL7A.7",1.32850970852437e-46,-0.127395696644984,0.168,0.224,8.44414055835172e-42,"Lung","RPL7A","No",NA
"UBE2D3.5",1.68158084341343e-46,-0.128353689726037,0.099,0.143,1.06882959988201e-41,"Lung","UBE2D3","No",NA
"CHN1.3",2.53159443202378e-46,0.611468274549491,0.111,0.08,1.60910673693863e-41,"Lung","CHN1","Up","CHN1"
"CD63.5",5.10249859051449e-46,-0.127438858918848,0.135,0.185,3.24319912911691e-41,"Lung","CD63","No",NA
"NCOA3.5",5.46824161289361e-46,-0.180037638804551,0.105,0.149,3.47566905157131e-41,"Lung","NCOA3","No",NA
"CDC27.5",6.81595372799372e-46,-0.110445848397188,0.088,0.129,4.33228834905009e-41,"Lung","CDC27","No",NA
"DYNLL1.6",6.87681501569278e-46,-0.108617312476378,0.089,0.13,4.37097239212449e-41,"Lung","DYNLL1","No",NA
"JAK1.4",7.83154833212077e-46,-0.0549969238027914,0.112,0.16,4.97781043537929e-41,"Lung","JAK1","No",NA
"SCAF11.5",1.22273284292389e-45,-0.0938699957026197,0.106,0.151,7.77181222290852e-41,"Lung","SCAF11","No",NA
"RPL3.7",1.450946132937e-45,0.0069810890978681,0.104,0.149,9.22235871556085e-41,"Lung","RPL3","No",NA
"MARCH3.6",2.48371671968259e-45,-0.166472408413399,0.097,0.139,1.57867518419745e-40,"Lung","MARCH3","No",NA
"ACTG1.6",3.84293260268368e-45,-0.0959390364376262,0.294,0.367,2.44260639159177e-40,"Lung","ACTG1","No",NA
"CFL1.6",3.95117431744146e-45,-0.0529247578066263,0.189,0.25,2.51140590790897e-40,"Lung","CFL1","No",NA
"RPS24.7",6.96687788840381e-45,-0.118602248091859,0.152,0.204,4.42821725464835e-40,"Lung","RPS24","No",NA
"MAML2.5",7.74202774744813e-45,0.448626420024192,0.308,0.273,4.92091025655551e-40,"Lung","MAML2","No",NA
"RPS4X.6",8.24198087543519e-45,-0.116776324807718,0.181,0.237,5.23868546423536e-40,"Lung","RPS4X","No",NA
"CD36.7",9.56246822544288e-45,0.244840304327874,0.264,0.215,6.07800042877375e-40,"Lung","CD36","No",NA
"C17orf76-AS1.6",1.194644678948e-44,-0.102029302966042,0.075,0.113,7.5932810438614e-40,"Lung","C17orf76-AS1","No",NA
"RPS9.6",1.29840990995274e-44,-0.130957202786399,0.132,0.181,8.25282322865059e-40,"Lung","RPS9","No",NA
"FMNL3.6",1.57133505296486e-44,-0.0187626551162603,0.093,0.136,9.98756273014997e-40,"Lung","FMNL3","No",NA
"RAPGEF1.6",2.41132348276982e-44,-0.0804158123077503,0.111,0.156,1.53266131888333e-39,"Lung","RAPGEF1","No",NA
"EMP1.5",2.65473423296711e-44,-0.172418993173008,0.091,0.132,1.68737562581622e-39,"Lung","EMP1","No",NA
"TBC1D4.6",3.36573055366415e-44,-0.0914283790626722,0.074,0.112,2.13929199721447e-39,"Lung","TBC1D4","No",NA
"UBB.7",4.30515081492556e-44,-0.0825340808255524,0.141,0.192,2.73639690947484e-39,"Lung","UBB","No",NA
"SERBP1.4",4.95006861326197e-44,-0.0397936360324718,0.083,0.122,3.14631311127544e-39,"Lung","SERBP1","No",NA
"TM4SF1.6",5.87261353470929e-44,-0.254854447933233,0.12,0.163,3.73269188879657e-39,"Lung","TM4SF1","No",NA
"PRKCSH.4",6.18309502412207e-44,-0.0852739118386667,0.065,0.101,3.93003702828223e-39,"Lung","PRKCSH","No",NA
"PKM.7",6.6807111149701e-44,-0.088982956079853,0.074,0.112,4.24632679178615e-39,"Lung","PKM","No",NA
"ARF1.6",9.45277191636119e-44,-0.131516893924373,0.082,0.12,6.00827635775833e-39,"Lung","ARF1","No",NA
"CUX1.6",1.09737956185892e-43,-0.0718993193208806,0.17,0.227,6.9750542331315e-39,"Lung","CUX1","No",NA
"TIMP1.7",1.12858737768887e-43,-0.162196309175617,0.076,0.114,7.17341423132825e-39,"Lung","TIMP1","No",NA
"ECE1.4",1.17418892459386e-43,-0.0637583490843796,0.155,0.208,7.46326222361101e-39,"Lung","ECE1","No",NA
"COL4A3BP.6",1.77865927016534e-43,-0.182989687883221,0.071,0.106,1.13053361870979e-38,"Lung","COL4A3BP","No",NA
"PLS3.6",2.0922943046378e-43,-0.116470246061681,0.076,0.114,1.32988318297083e-38,"Lung","PLS3","No",NA
"RPS18.5",2.50580074502064e-43,-0.0776590986898023,0.097,0.139,1.59271201154257e-38,"Lung","RPS18","No",NA
"WASF2.7",3.13699516106021e-43,-0.0291673820210234,0.149,0.202,1.99390549432148e-38,"Lung","WASF2","No",NA
"PCNX.3",3.35653908401484e-43,-0.168128370593106,0.076,0.113,2.13344980719067e-38,"Lung","PCNX","No",NA
"ABI2.5",5.42368906097186e-43,-0.105586866489188,0.08,0.118,3.44735100404433e-38,"Lung","ABI2","No",NA
"YEATS2.6",5.66473133649031e-43,-0.104182392358564,0.068,0.104,3.60055988478661e-38,"Lung","YEATS2","No",NA
"PDIA6.5",7.17090387569341e-43,-0.134171807149184,0.09,0.13,4.55789821242949e-38,"Lung","PDIA6","No",NA
"YWHAZ.7",9.37158133911786e-43,-0.0495259274405078,0.081,0.119,5.9566708149567e-38,"Lung","YWHAZ","No",NA
"HELZ.5",1.02197425536297e-42,-0.0909229075937268,0.073,0.11,6.49577056451257e-38,"Lung","HELZ","No",NA
"MED13.4",1.06877952471149e-42,-0.0542194112755678,0.095,0.137,6.79326953701869e-38,"Lung","MED13","No",NA
"KLF7.5",1.27760847433004e-42,-0.137148699447974,0.07,0.105,8.12060722368918e-38,"Lung","KLF7","No",NA
"KLF6.7",1.59061378404598e-42,0.00324244396457818,0.134,0.184,1.01101002727746e-37,"Lung","KLF6","No",NA
"NCOA2.5",2.25603363424341e-42,-0.107790847471348,0.104,0.147,1.43395753826145e-37,"Lung","NCOA2","No",NA
"RPS15.7",3.04450297281088e-42,-0.0904688960863667,0.076,0.113,1.93511653454832e-37,"Lung","RPS15","No",NA
"AFAP1L1.5",3.48351568034452e-42,-0.0679169860914404,0.156,0.209,2.21415740158378e-37,"Lung","AFAP1L1","No",NA
"PRRC2C.5",3.79834463272587e-42,-0.0524739930482438,0.129,0.177,2.41426583200689e-37,"Lung","PRRC2C","No",NA
"GLG1.4",5.58696416070906e-42,-0.0743374330760929,0.115,0.159,3.55113029018828e-37,"Lung","GLG1","No",NA
"DNM2.4",5.78188783100201e-42,-0.100421095735916,0.08,0.117,3.67502572426319e-37,"Lung","DNM2","No",NA
"BRD4.5",5.82267496114258e-42,-0.0480409467665091,0.098,0.14,3.70095043205183e-37,"Lung","BRD4","No",NA
"MTSS1.4",7.36997823720405e-42,-0.0446277573437741,0.171,0.226,4.68443186734926e-37,"Lung","MTSS1","No",NA
"CHST15.3",8.39465378734346e-42,-0.108331848150618,0.069,0.105,5.33572589377337e-37,"Lung","CHST15","No",NA
"PCBP2.5",1.0868651500941e-41,-0.092136662319541,0.093,0.133,6.9082235805131e-37,"Lung","PCBP2","No",NA
"LARP1.6",1.35779119408017e-41,-0.0655502890769821,0.094,0.134,8.63025660869297e-37,"Lung","LARP1","No",NA
"ACTB.7",1.83869739661005e-41,-0.0117943781684549,0.252,0.318,1.16869445225932e-36,"Lung","ACTB","No",NA
"HBA1.7",2.15312171877663e-41,-0.727573911535702,0.139,0.176,1.36854569567162e-36,"Lung","HBA1","Down","HBA1"
"HBG1.7",3.21456740127725e-41,-0.661506868820387,0.125,0.161,2.04321118592584e-36,"Lung","HBG1","Down","HBG1"
"CLASP1.6",4.83052900281932e-41,-0.109715255108357,0.131,0.177,3.07033253948199e-36,"Lung","CLASP1","No",NA
"MYCT1.6",4.85382205019939e-41,-0.130858665787506,0.079,0.115,3.08513783332723e-36,"Lung","MYCT1","No",NA
"YY1.5",6.36480572172937e-41,-0.0413983046726121,0.078,0.115,4.04553416478841e-36,"Lung","YY1","No",NA
"IRF2BP2.5",7.42051792883585e-41,-0.0523961668742161,0.071,0.106,4.71655540074735e-36,"Lung","IRF2BP2","No",NA
"TTC3.3",7.85670885021338e-41,-0.0591467589171599,0.11,0.154,4.99380271228413e-36,"Lung","TTC3","No",NA
"LUZP1.5",1.01466867021364e-40,-0.0170229770349197,0.088,0.128,6.44933553474494e-36,"Lung","LUZP1","No",NA
"MAN1A1.5",1.49508572075952e-40,0.601637402782612,0.112,0.083,9.50291434971956e-36,"Lung","MAN1A1","Up","MAN1A1"
"RPS27.6",1.67844328618992e-40,-0.0733590881857342,0.083,0.12,1.06683533713518e-35,"Lung","RPS27","No",NA
"SPTBN1.6",2.35619101477963e-40,0.280335049234404,0.499,0.481,1.49761857090408e-35,"Lung","SPTBN1","No",NA
"MYO1C.4",2.84741270049943e-40,-0.0908409507825212,0.095,0.134,1.80984398656444e-35,"Lung","MYO1C","No",NA
"PLAT.7",5.14470806062388e-40,-0.341912698005128,0.091,0.128,3.27002789041314e-35,"Lung","PLAT","No",NA
"RB1.6",6.59486578027254e-40,-0.125841074663861,0.103,0.144,4.19176263859903e-35,"Lung","RB1","No",NA
"TSHZ2.4",6.95308435214983e-40,0.656699596225948,0.128,0.099,4.41944994506995e-35,"Lung","TSHZ2","Up","TSHZ2"
"RPL36.5",9.43986734396445e-40,-0.125493125621625,0.106,0.147,6.00007408249724e-35,"Lung","RPL36","No",NA
"ITCH.6",2.22519383257528e-39,-0.120203304065097,0.085,0.122,1.41435545192317e-34,"Lung","ITCH","No",NA
"SGMS1.7",2.97904453553316e-39,-0.0498194069057187,0.078,0.114,1.89351049723023e-34,"Lung","SGMS1","No",NA
"UBC.7",4.50090515665682e-39,-0.0338641243006905,0.123,0.168,2.86082032662264e-34,"Lung","UBC","No",NA
"FARP1.5",4.79933013939315e-39,-0.103239576931003,0.102,0.142,3.05050222989968e-34,"Lung","FARP1","No",NA
"RPL4.5",8.03114098844352e-39,-0.0503578042130157,0.094,0.134,5.10467352366459e-34,"Lung","RPL4","No",NA
"RPLP1.7",1.00352657256783e-38,-0.166586567144504,0.322,0.387,6.3785152478984e-34,"Lung","RPLP1","No",NA
"UBXN4.5",1.01210165196378e-38,-0.0777741415241096,0.083,0.12,6.43301931004696e-34,"Lung","UBXN4","No",NA
"UBE2K.6",1.38824456300468e-38,-0.104301503793097,0.093,0.132,8.82382126691403e-34,"Lung","UBE2K","No",NA
"HIF1A.6",1.39473469053357e-38,-0.10172082546258,0.086,0.123,8.86507316650041e-34,"Lung","HIF1A","No",NA
"KDM5A.5",1.83446165677936e-38,-0.0152743838765477,0.071,0.106,1.16600217366553e-33,"Lung","KDM5A","No",NA
"DENND1A.5",2.913897457451e-38,-0.0502381748168492,0.08,0.116,1.85210236293043e-33,"Lung","DENND1A","No",NA
"FTX.6",4.14726978842787e-38,0.450650928999279,0.316,0.288,2.63604615022264e-33,"Lung","FTX","No",NA
"RPS16.6",4.16058475456767e-38,-0.0568340591404519,0.155,0.204,2.64450927585075e-33,"Lung","RPS16","No",NA
"CD81.7",6.01680054010644e-38,-0.133233079159786,0.281,0.344,3.82433859129705e-33,"Lung","CD81","No",NA
"AFF4.5",9.79994429980067e-38,-0.0494580100206423,0.078,0.113,6.2289425963963e-33,"Lung","AFF4","No",NA
"YWHAE.6",1.08108695433438e-37,-0.00159941499378391,0.188,0.245,6.87149679044474e-33,"Lung","YWHAE","No",NA
"DYNC1H1.4",1.2102821237641e-37,-0.0260961590659163,0.068,0.102,7.692674206857e-33,"Lung","DYNC1H1","No",NA
"UBE2D2.5",1.33615216223878e-37,-0.106549735663568,0.077,0.111,8.49271675840593e-33,"Lung","UBE2D2","No",NA
"TMEM66.6",1.75859168980151e-37,-0.0666822647542564,0.085,0.122,1.11777846395474e-32,"Lung","TMEM66","No",NA
"RAPH1.4",1.85551205155797e-37,-0.0509545399368028,0.105,0.145,1.17938201509076e-32,"Lung","RAPH1","No",NA
"RPL13.7",1.89755296497865e-37,-0.0768463759204923,0.2,0.256,1.20610364007008e-32,"Lung","RPL13","No",NA
"CCNY.4",2.27152365212613e-37,-0.0286732033080157,0.17,0.223,1.44380314852789e-32,"Lung","CCNY","No",NA
"CALM2.7",2.30241713944992e-37,-0.0677985806786179,0.095,0.133,1.46343935800576e-32,"Lung","CALM2","No",NA
"RAB10.6",2.81019841019037e-37,-0.0593043512237514,0.098,0.137,1.7861902115011e-32,"Lung","RAB10","No",NA
"RPL35.7",2.87817379742543e-37,-0.0505800720167846,0.104,0.144,1.82939604738157e-32,"Lung","RPL35","No",NA
"NOTCH4.5",3.04279269087819e-37,-0.0532959271158442,0.109,0.15,1.93402946224908e-32,"Lung","NOTCH4","No",NA
"PRKDC.5",3.72105024549585e-37,0.000838692315920486,0.089,0.126,2.36513674653962e-32,"Lung","PRKDC","No",NA
"BACH1.3",3.75298239609838e-37,-0.103776931087343,0.07,0.102,2.38543314078409e-32,"Lung","BACH1","No",NA
"SIPA1L1.5",6.43995424390887e-37,-0.257392015326633,0.108,0.147,4.09329931697092e-32,"Lung","SIPA1L1","No",NA
"CDK6.4",9.19889125247708e-37,0.539571494556347,0.16,0.129,5.84690726898696e-32,"Lung","CDK6","Up","CDK6"
"NREP.6",1.15455342579411e-36,-0.0559324779102131,0.132,0.177,7.33845702968991e-32,"Lung","NREP","No",NA
"TMSB10.7",1.39145532070602e-36,0.290196293096546,0.443,0.42,8.84422916393954e-32,"Lung","TMSB10","No",NA
"MAN1A2.5",2.25449382723333e-36,-0.0393772059829078,0.074,0.108,1.43297882152778e-31,"Lung","MAN1A2","No",NA
"ETV6.6",2.38448146846255e-36,-0.0838005601637408,0.152,0.2,1.51560026616948e-31,"Lung","ETV6","No",NA
"SRRM2.5",3.46999184387293e-36,-0.00472626220253503,0.095,0.133,2.20556151588407e-31,"Lung","SRRM2","No",NA
"CERS6.5",3.56671461414391e-36,-0.115634627592405,0.077,0.111,2.26703947589601e-31,"Lung","CERS6","No",NA
"NRIP1.6",4.25207107738171e-36,-0.0330279180417083,0.099,0.137,2.70265889749459e-31,"Lung","NRIP1","No",NA
"ARHGAP31.5",4.44655039996977e-36,-0.0760048657286605,0.179,0.231,2.82627189972479e-31,"Lung","ARHGAP31","No",NA
"SENP7.4",4.80257523480052e-36,-0.10769925673141,0.077,0.11,3.05256484499156e-31,"Lung","SENP7","No",NA
"MYCBP2.5",7.43434411769533e-36,-0.0195465892925495,0.125,0.169,4.72534346464833e-31,"Lung","MYCBP2","No",NA
"SPEN.4",8.09980671623378e-36,-0.0617748303343078,0.071,0.103,5.14831814690536e-31,"Lung","SPEN","No",NA
"RPL32.6",8.63245948178728e-36,-0.059874480517748,0.185,0.238,5.48687757121881e-31,"Lung","RPL32","No",NA
"CYYR1.4",1.04359398337636e-35,-0.00433161128872239,0.134,0.179,6.63318771773847e-31,"Lung","CYYR1","No",NA
"PRRC2B.6",1.1691691971797e-35,0.00298105981352093,0.141,0.189,7.43135633419389e-31,"Lung","PRRC2B","No",NA
"CAMK2D.6",1.18735496891764e-35,-0.088385358294536,0.088,0.124,7.54694691793742e-31,"Lung","CAMK2D","No",NA
"GNA14.6",1.23201548774556e-35,-0.224025221431405,0.087,0.121,7.83081364165956e-31,"Lung","GNA14","No",NA
"SLC12A2.6",2.26914271518186e-35,-0.029993980685447,0.085,0.121,1.44228980119674e-30,"Lung","SLC12A2","No",NA
"TLN1.4",2.26973789962329e-35,-0.0144138834768881,0.096,0.134,1.44266810637956e-30,"Lung","TLN1","No",NA
"PAFAH1B1.6",2.3915764342542e-35,-0.0353348067687209,0.105,0.145,1.52010989737631e-30,"Lung","PAFAH1B1","No",NA
"RAB7A.5",2.82402028352665e-35,-0.0453458560434301,0.096,0.134,1.79497553241238e-30,"Lung","RAB7A","No",NA
"RPLP0.7",2.82519391480616e-35,-0.111213685838333,0.165,0.213,1.79572150418994e-30,"Lung","RPLP0","No",NA
"ITSN2.6",2.9510592238074e-35,-0.0187954763011295,0.104,0.144,1.87572275324422e-30,"Lung","ITSN2","No",NA
"TSPAN18.5",4.29492378543429e-35,0.420940206283684,0.264,0.233,2.72989650725989e-30,"Lung","TSPAN18","No",NA
"TPR.5",5.09877422599364e-35,-0.0156496579461507,0.091,0.128,3.24083188578382e-30,"Lung","TPR","No",NA
"HSP90B1.6",7.75818417122571e-35,-0.0915576022835709,0.216,0.271,4.93117944107278e-30,"Lung","HSP90B1","No",NA
"TBCD.5",7.91116373748444e-35,-0.066844577010589,0.072,0.104,5.02841478318248e-30,"Lung","TBCD","No",NA
"USP9X.5",9.70767602820219e-35,-0.0704758329134101,0.075,0.108,6.17029596028559e-30,"Lung","USP9X","No",NA
"COL1A2.7",1.05457528000419e-34,-0.511320599458923,0.153,0.189,6.70298593723464e-30,"Lung","COL1A2","Down","COL1A2"
"HDAC7.5",1.12664884324013e-34,-0.0560800330404518,0.08,0.114,7.16109271251857e-30,"Lung","HDAC7","No",NA
"SCARB1.7",1.26656695373844e-34,-0.239419391431589,0.079,0.112,8.05042621465688e-30,"Lung","SCARB1","No",NA
"RAPGEF4.5",2.33428679407832e-34,-0.0117127242944028,0.085,0.12,1.48369602918412e-29,"Lung","RAPGEF4","No",NA
"PREX1.6",2.6270366283096e-34,0.0489966861058253,0.103,0.142,1.66977075131986e-29,"Lung","PREX1","No",NA
"RPL23.7",2.7486727262899e-34,-0.051244717043442,0.16,0.208,1.74708387155712e-29,"Lung","RPL23","No",NA
"PPP2R5E.4",3.535300591162e-34,-0.0547177102065395,0.086,0.12,2.24707240874848e-29,"Lung","PPP2R5E","No",NA
"BTF3.3",3.95205479840712e-34,-0.0836046847364211,0.07,0.101,2.51196555041555e-29,"Lung","BTF3","No",NA
"KIDINS220.4",5.31039939686103e-34,0.00229646782086768,0.086,0.121,3.37534296063884e-29,"Lung","KIDINS220","No",NA
"HNRNPUL1.6",6.66146162067235e-34,-0.0165953645536829,0.094,0.131,4.23409162071555e-29,"Lung","HNRNPUL1","No",NA
"WAC.5",7.80796560914271e-34,-0.0429661226592772,0.142,0.187,4.9628210208272e-29,"Lung","WAC","No",NA
"PALD1.5",1.14669506649625e-33,0.0310000967003989,0.096,0.134,7.28850851215678e-29,"Lung","PALD1","No",NA
"COX4I1.7",1.57491119844357e-33,-0.0115194999128447,0.077,0.11,1.00102930684272e-28,"Lung","COX4I1","No",NA
"CEP350.4",1.97305869571589e-33,-0.0559963510841568,0.094,0.129,1.25409583758398e-28,"Lung","CEP350","No",NA
"NAV3.6",2.76156764824299e-33,-0.181842893291818,0.096,0.13,1.75528001289973e-28,"Lung","NAV3","No",NA
"AES.5",3.60411687929957e-33,-0.00744699579905306,0.101,0.139,2.2908127296516e-28,"Lung","AES","No",NA
"ZNF521.7",5.15489034988645e-33,0.493275025773959,0.254,0.226,3.27649985529133e-28,"Lung","ZNF521","No",NA
"SRSF4.6",7.01626797191647e-33,-0.0538985565357837,0.089,0.123,4.45961008562983e-28,"Lung","SRSF4","No",NA
"FNDC3B.7",7.98972100186265e-33,-0.118608629543859,0.162,0.207,5.07834656599392e-28,"Lung","FNDC3B","No",NA
"PAK2.5",1.88699314323994e-32,-0.0141724187155565,0.09,0.125,1.19939171177474e-27,"Lung","PAK2","No",NA
"CTBP2.4",2.17607673427139e-32,-0.040822218012438,0.118,0.157,1.38313613307024e-27,"Lung","CTBP2","No",NA
"TMSB4X.7",2.22105874017989e-32,-0.0795173615536138,0.229,0.284,1.41172714584574e-27,"Lung","TMSB4X","No",NA
"RPL7.7",2.35134767724526e-32,-0.0341510845408755,0.088,0.122,1.49454009713386e-27,"Lung","RPL7","No",NA
"NSD1.5",4.45602426910633e-32,-0.0620761159643217,0.092,0.127,2.83229358568668e-27,"Lung","NSD1","No",NA
"MATR3.5",4.46708801611611e-32,-0.0189730939885229,0.089,0.124,2.83932581392356e-27,"Lung","MATR3","No",NA
"RGCC.7",9.32030373131903e-32,0.623861386108769,0.119,0.094,5.92407825466369e-27,"Lung","RGCC","Up","RGCC"
"MPRIP.5",1.07026453656432e-31,0.0210477014958066,0.117,0.157,6.80270842085648e-27,"Lung","MPRIP","No",NA
"UBE2H.5",1.23928338387259e-31,0.253534437422729,0.114,0.154,7.87700911623257e-27,"Lung","UBE2H","No",NA
"SERPINH1.7",1.33719492081946e-31,-0.0258784209158947,0.187,0.239,8.49934463622055e-27,"Lung","SERPINH1","No",NA
"CAV1.6",1.34868630078356e-31,0.374266170764783,0.209,0.178,8.57238499641039e-27,"Lung","CAV1","No",NA
"PKP4.7",1.4802414669645e-31,-0.0768989774788467,0.212,0.264,9.40856278817303e-27,"Lung","PKP4","No",NA
"RAP1A.3",1.55920711206717e-31,-0.0712420711213728,0.088,0.121,9.91047632501012e-27,"Lung","RAP1A","No",NA
"RRBP1.6",1.7058502482517e-31,-0.0685619070661871,0.094,0.128,1.08425547629126e-26,"Lung","RRBP1","No",NA
"C20orf194.5",1.74267180537866e-31,-0.0542384005504533,0.113,0.15,1.10765962621673e-26,"Lung","C20orf194","No",NA
"FKBP1A.6",2.38119203881933e-31,-0.016665817973855,0.15,0.195,1.51350947179395e-26,"Lung","FKBP1A","No",NA
"LPHN2.6",2.91921030290465e-31,0.585800987010945,0.32,0.308,1.85547926062922e-26,"Lung","LPHN2","Up","LPHN2"
"UBA52.6",3.36309966574159e-31,-0.0309720750111759,0.096,0.131,2.13761977854201e-26,"Lung","UBA52","No",NA
"SMARCA4.5",3.56438263842536e-31,-0.0138193091803658,0.071,0.102,2.26555724880954e-26,"Lung","SMARCA4","No",NA
"MARK3.6",4.52814196593636e-31,-0.0732159352759136,0.097,0.131,2.87813231496881e-26,"Lung","MARK3","No",NA
"RPL39.4",5.76032933040641e-31,-0.0974781008592265,0.07,0.1,3.66132292569962e-26,"Lung","RPL39","No",NA
"RPL5.5",6.76970412055143e-31,-0.0425977311492489,0.187,0.237,4.30289163606369e-26,"Lung","RPL5","No",NA
